uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,boutNumber,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy,identificationHistoryID
"a57422d8-0755-4e79-b2c0-01ed7d24d015","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","6","2020-07-01T12:15Z",1,"BRD.BART.2020.1",6,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",59,"singing","No","Unknown",1,,"WFREE",
"b3d5dd07-3775-47eb-b797-2d5f421c984d","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","6","2020-07-01T12:15Z",1,"BRD.BART.2020.1",1,"Y","BAWW","Mniotilta varia","species","Black-and-white Warbler",34,"singing","No","Unknown",1,,"WFREE",
"bd6d7b45-bd6a-42df-8de0-c602e9341d19","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","6","2020-07-01T12:15Z",1,"BRD.BART.2020.1",4,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",114,"singing","No","Unknown",1,,"WFREE",
"167acced-2716-4846-a235-95b872b0ca9f","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","6","2020-07-01T12:15Z",1,"BRD.BART.2020.1",5,"Y","GCFL","Myiarchus crinitus","species","Great Crested Flycatcher",65,"singing","No","Unknown",1,,"WFREE",
"e2c3fbb0-0903-4ef9-b325-59943c23e28f","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","6","2020-07-01T12:15Z",1,"BRD.BART.2020.1",3,"N",,,,,,,,,,,"WFREE",
"909c0851-e440-4f01-a076-9f1e5247dbf4","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","6","2020-07-01T12:15Z",1,"BRD.BART.2020.1",2,"N",,,,,,,,,,,"WFREE",
"4cc6c788-a6cb-4766-b4ff-c44e31d80f57","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","6","2020-07-01T12:15Z",1,"BRD.BART.2020.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",42,"singing","No","Unknown",1,,"WFREE",
"eaf16142-5193-4a02-843e-18b8e67d052a","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","6","2020-07-01T12:15Z",1,"BRD.BART.2020.1",88,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren",,"singing","No","Unknown",1,,"WFREE",
"a9163c48-6e09-447f-8935-53bbe8e3fd32","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","9","2020-07-01T13:01Z",1,"BRD.BART.2020.1",2,"Y","BHVI","Vireo solitarius","species","Blue-headed Vireo",29,"singing","No","Unknown",1,,"WFREE",
"5e16b2f3-c7f7-4a67-994f-c3a792fd9d81","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","9","2020-07-01T13:01Z",1,"BRD.BART.2020.1",3,"N",,,,,,,,,,,"WFREE",
"c8b6c699-186d-465d-bfe2-dfa80f97c93b","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","9","2020-07-01T13:01Z",1,"BRD.BART.2020.1",6,"N",,,,,,,,,,,"WFREE",
"2074b625-b638-4e47-b33d-1bdbe916cefd","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","9","2020-07-01T13:01Z",1,"BRD.BART.2020.1",4,"Y","HETH","Catharus guttatus","species","Hermit Thrush",38,"unknown","No","Unknown",1,,"WFREE",
"8e0680c8-4ad9-4787-a463-31043b3290bf","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","9","2020-07-01T13:01Z",1,"BRD.BART.2020.1",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",37,"singing","No","Unknown",1,,"WFREE",
"56594ed2-4524-452f-9910-52e8ab3ab2b4","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","9","2020-07-01T13:01Z",1,"BRD.BART.2020.1",5,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",53,"singing","No","Unknown",1,,"WFREE",
"3f6d26fd-94ec-4a79-baec-8ef123545a93","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","1","2020-07-02T11:16Z",1,"BRD.BART.2020.1",6,"Y","WBNU","Sitta carolinensis","species","White-breasted Nuthatch",62,"calling","No","Unknown",1,,"WFREE",
"2e016739-12e8-4b14-b987-acc8cbf70509","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","1","2020-07-02T11:16Z",1,"BRD.BART.2020.1",5,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",54,"singing","No","Unknown",1,,"WFREE",
"241656ac-32f1-4c04-9ade-baff03b4b0cd","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","1","2020-07-02T11:16Z",1,"BRD.BART.2020.1",4,"N",,,,,,,,,,,"WFREE",
"5d5c41f7-0f8f-426a-9827-a043c1c95593","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","1","2020-07-02T11:16Z",1,"BRD.BART.2020.1",1,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee",42,"calling","No","Unknown",1,,"WFREE",
"7863220c-2d46-45df-895f-40cdac0210b5","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","1","2020-07-02T11:16Z",1,"BRD.BART.2020.1",3,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",101,"singing","No","Unknown",1,,"WFREE",
"bde34b5a-2f20-415f-83e5-cc8f722fdec6","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","1","2020-07-02T11:16Z",1,"BRD.BART.2020.1",2,"Y","WBNU","Sitta carolinensis","species","White-breasted Nuthatch",39,"calling","No","Unknown",1,,"WFREE",
"ee645ff5-3307-46dc-894a-14ea489cd0d5","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","1","2020-07-02T11:16Z",1,"BRD.BART.2020.1",3,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",101,"singing","No","Unknown",1,,"WFREE",
"1f68c5ec-9a2b-4f26-a388-c8ec9067bec1","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","1","2020-07-02T11:16Z",1,"BRD.BART.2020.1",6,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",78,"singing","No","Unknown",1,,"WFREE",
"e799eae0-2358-4d0e-8ed1-131a03d1b8e9","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","1","2020-07-02T11:16Z",1,"BRD.BART.2020.1",3,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",101,"singing","No","Unknown",1,,"WFREE",
"b39aa15b-946e-43f0-a6c7-4f663fb688b4","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","1","2020-07-02T11:16Z",1,"BRD.BART.2020.1",6,"Y","UNHA","Accipitridae sp.","family",,96,"calling","No","Unknown",1,,"WFREE",
"55af1ac5-2234-4353-952c-5f2c9fffc413","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","2","2020-07-02T11:43Z",1,"BRD.BART.2020.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",51,"singing","No","Unknown",1,,"WFREE",
"6d00792e-37ff-4d28-a328-fda69e3733b7","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","2","2020-07-02T11:43Z",1,"BRD.BART.2020.1",6,"N",,,,,,,,,,,"WFREE",
"1eb70fdb-118d-4317-bfed-173f23479b02","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","2","2020-07-02T11:43Z",1,"BRD.BART.2020.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",76,"singing","No","Unknown",1,,"WFREE",
"a7ad6376-aee3-4604-a032-d8f0886a2ae1","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","2","2020-07-02T11:43Z",1,"BRD.BART.2020.1",2,"N",,,,,,,,,,,"WFREE",
"c3a4bf05-ef68-40ca-8bd0-b737f02739ed","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","2","2020-07-02T11:43Z",1,"BRD.BART.2020.1",4,"N",,,,,,,,,,,"WFREE",
"704ec3f7-6e8e-42e6-9a5f-80d233015f9b","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","2","2020-07-02T11:43Z",1,"BRD.BART.2020.1",4,"N",,,,,,,,,,,"WFREE",
"ce7d5804-b4e7-4a1c-803c-c0bb4fddbefb","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","2","2020-07-02T11:43Z",1,"BRD.BART.2020.1",5,"N",,,,,,,,,,,"WFREE",
"24b4a747-1d16-45f7-befd-4a8e14ab666d","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","2","2020-07-02T11:43Z",1,"BRD.BART.2020.1",3,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",92,"singing","No","Unknown",1,,"WFREE",
"613845c2-c057-4401-b790-c54945699376","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","2","2020-07-02T11:43Z",1,"BRD.BART.2020.1",1,"Y","BHVI","Vireo solitarius","species","Blue-headed Vireo",62,"singing","No","Unknown",1,,"WFREE",
"67c1efaf-ad77-40f7-ad2c-d91ea81d9f5c","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","3","2020-07-02T12:09Z",1,"BRD.BART.2020.1",1,"Y","BHVI","Vireo solitarius","species","Blue-headed Vireo",103,"singing","No","Unknown",1,,"WFREE",
"d74fed35-abcf-42f6-b8ab-a2f6d1c0fda6","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","3","2020-07-02T12:09Z",1,"BRD.BART.2020.1",6,"N",,,,,,,,,,,"WFREE",
"587957bc-2c33-4d8e-b1cd-b687e050918d","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","3","2020-07-02T12:09Z",1,"BRD.BART.2020.1",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",80,"singing","No","Unknown",1,,"WFREE",
"3ba57361-399d-424e-825d-86fad7d7d205","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","3","2020-07-02T12:09Z",1,"BRD.BART.2020.1",88,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren",,"singing","No","Unknown",1,,"WFREE",
"e121641f-7e9c-450a-9009-ae08a12fb9d5","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","3","2020-07-02T12:09Z",1,"BRD.BART.2020.1",3,"N",,,,,,,,,,,"WFREE",
"869216bd-5975-4846-af71-9158706517a7","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","3","2020-07-02T12:09Z",1,"BRD.BART.2020.1",1,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",57,"calling","No","Unknown",1,,"WFREE",
"6e67a392-63bc-4f9f-9b2d-fd352952d048","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","3","2020-07-02T12:09Z",1,"BRD.BART.2020.1",2,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",109,"calling","No","Unknown",1,,"WFREE",
"87e02b32-e86d-4454-b610-08d4e14128a3","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","3","2020-07-02T12:09Z",1,"BRD.BART.2020.1",4,"N",,,,,,,,,,,"WFREE",
"355c41a2-2fcd-42ae-9473-7a9997042131","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","3","2020-07-02T12:09Z",1,"BRD.BART.2020.1",5,"N",,,,,,,,,,,"WFREE",
"8935bfce-113c-4502-bfc2-9a9914e679c1","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","3","2020-07-02T12:09Z",1,"BRD.BART.2020.1",88,"Y","HETH","Catharus guttatus","species","Hermit Thrush",,"singing","No","Unknown",1,,"WFREE",
"f15116e8-df9f-4952-86bd-3e8bc627959d","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","6","2020-07-02T12:38Z",1,"BRD.BART.2020.1",4,"N",,,,,,,,,,,"WFREE",
"570c5051-9443-4dba-b058-4a3045753952","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","6","2020-07-02T12:38Z",1,"BRD.BART.2020.1",3,"N",,,,,,,,,,,"WFREE",
"17a97b30-7e31-4414-bcf3-d693128bd5d6","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","6","2020-07-02T12:38Z",1,"BRD.BART.2020.1",1,"N",,,,,,,,,,,"WFREE",
"e8e15b7f-f884-44dc-909f-266b50a96c69","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","6","2020-07-02T12:38Z",1,"BRD.BART.2020.1",2,"N",,,,,,,,,,,"WFREE",
"6e3f311f-9edf-468c-ba13-563fb4bc3ca3","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","6","2020-07-02T12:38Z",1,"BRD.BART.2020.1",6,"N",,,,,,,,,,,"WFREE",
"9bb569fe-3759-4d3f-a2e9-37138609eed3","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","6","2020-07-02T12:38Z",1,"BRD.BART.2020.1",5,"N",,,,,,,,,,,"WFREE",
"83c332b3-64a3-4977-8370-9324044e262c","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","9","2020-07-02T13:07Z",1,"BRD.BART.2020.1",2,"Y","UNBI","Aves sp.","class",,47,"singing","No","Unknown",1,,"WFREE",
"9afe0642-c040-411e-baf2-c32a989453cd","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","9","2020-07-02T13:07Z",1,"BRD.BART.2020.1",4,"N",,,,,,,,,,,"WFREE",
"7198c205-5404-4085-bd1e-bc611210ffe9","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","9","2020-07-02T13:07Z",1,"BRD.BART.2020.1",5,"N",,,,,,,,,,,"WFREE",
"31bfb1a1-6c25-46e9-8d1a-b0adc6b0b629","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","9","2020-07-02T13:07Z",1,"BRD.BART.2020.1",3,"N",,,,,,,,,,,"WFREE",
"2c44d756-85b8-424d-bff3-b70535c0947c","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","9","2020-07-02T13:07Z",1,"BRD.BART.2020.1",88,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",,"singing","No","Unknown",1,,"WFREE",
"502b328a-3e24-49dc-b26f-82f84e30ebb9","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","9","2020-07-02T13:07Z",1,"BRD.BART.2020.1",6,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",22,"calling","No","Unknown",1,,"WFREE",
"1dbc975c-8199-4525-80d4-296410e34169","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","9","2020-07-02T13:07Z",1,"BRD.BART.2020.1",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",30,"singing","No","Unknown",1,,"WFREE",
"4d1f2570-d94a-4f9a-8441-c9e1f84b5571","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","9","2020-07-02T13:07Z",1,"BRD.BART.2020.1",6,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",87,"singing","No","Unknown",1,,"WFREE",
"6c261a1e-f707-4d57-975a-428cd0df9831","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","5","2020-07-02T13:47Z",1,"BRD.BART.2020.1",5,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",49,"singing","No","Unknown",1,,"WFREE",
"2f6a188d-b3ec-4b05-ab9f-4ce1ae1c63ee","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","5","2020-07-02T13:47Z",1,"BRD.BART.2020.1",4,"N",,,,,,,,,,,"WFREE",
"5a8261b8-fc67-4522-bfe5-761dd83c942c","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","5","2020-07-02T13:47Z",1,"BRD.BART.2020.1",2,"Y","UNBI","Aves sp.","class",,55,"calling","No","Unknown",1,,"WFREE",
"5ae8b266-d7d6-4170-a59d-d8d1cf950f3f","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","5","2020-07-02T13:47Z",1,"BRD.BART.2020.1",6,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",87,"singing","No","Unknown",1,,"WFREE",
"54b18249-ed2d-4220-9cdb-c97d79885e44","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","5","2020-07-02T13:47Z",1,"BRD.BART.2020.1",3,"Y","UNBI","Aves sp.","class",,62,"calling","No","Unknown",1,,"WFREE",
"27e63519-b087-423d-bdd5-02cca0a5a0ef","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","5","2020-07-02T13:47Z",1,"BRD.BART.2020.1",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",41,"singing","No","Unknown",1,,"WFREE",
"ae06986b-2617-4b73-9d28-f625f84dd51d","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","4","2020-07-03T11:13Z",1,"BRD.BART.2020.1",4,"N",,,,,,,,,,,"WFREE",
"6ff90194-7cce-4346-9ab4-cbddac3ab875","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","4","2020-07-03T11:13Z",1,"BRD.BART.2020.1",5,"N",,,,,,,,,,,"WFREE",
"41c2d430-ada9-402d-bdbf-efcfa496288c","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","4","2020-07-03T11:13Z",1,"BRD.BART.2020.1",6,"N",,,,,,,,,,,"WFREE",
"1fc5eaa7-775f-4667-b7dc-a22c7ef7583e","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","4","2020-07-03T11:13Z",1,"BRD.BART.2020.1",2,"N",,,,,,,,,,,"WFREE",
"678994c5-ef65-499a-acf3-adb8328225be","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","4","2020-07-03T11:13Z",1,"BRD.BART.2020.1",3,"N",,,,,,,,,,,"WFREE",
"79941fb5-f502-4848-80df-e99ea1110a0f","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","4","2020-07-03T11:13Z",1,"BRD.BART.2020.1",1,"N",,,,,,,,,,,"WFREE",
"41e76886-1d8c-4740-aa0f-2bc4300c7b35","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","8","2020-07-03T11:47Z",1,"BRD.BART.2020.1",5,"N",,,,,,,,,,,"WFREE",
"e8c9849c-435b-4f34-b7d6-0e2496116b25","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","8","2020-07-03T11:47Z",1,"BRD.BART.2020.1",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",10,"singing","No","Unknown",1,,"WFREE",
"1354b555-3262-48cb-928e-e78f2eaf4d67","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","8","2020-07-03T11:47Z",1,"BRD.BART.2020.1",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",83,"singing","No","Unknown",1,,"WFREE",
"b1984cfa-b5c8-4668-a2f2-47dac645270c","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","8","2020-07-03T11:47Z",1,"BRD.BART.2020.1",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",42,"singing","No","Unknown",1,,"WFREE",
"75e69faa-dacb-40ac-ad5c-f6b90151e9bd","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","8","2020-07-03T11:47Z",1,"BRD.BART.2020.1",4,"Y","HETH","Catharus guttatus","species","Hermit Thrush",78,"singing","No","Unknown",1,,"WFREE",
"a5a7db5f-d43c-4945-aff4-11670602f0e6","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","8","2020-07-03T11:47Z",1,"BRD.BART.2020.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",32,"singing","No","Unknown",1,,"WFREE",
"d26de30e-7e88-47a8-b66b-add6bd8163a4","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","8","2020-07-03T11:47Z",1,"BRD.BART.2020.1",1,"Y","SWTH","Catharus ustulatus","species","Swainson's Thrush",77,"singing","No","Unknown",1,,"WFREE",
"8e9d39e9-a961-470d-ba0e-dc4229ad6bdc","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","8","2020-07-03T11:47Z",1,"BRD.BART.2020.1",1,"Y","WBNU","Sitta carolinensis","species","White-breasted Nuthatch",72,"calling","No","Unknown",1,,"WFREE",
"ff254699-cd03-4ac7-ad2a-1f503f2ea12c","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","8","2020-07-03T11:47Z",1,"BRD.BART.2020.1",3,"Y","BHVI","Vireo solitarius","species","Blue-headed Vireo",55,"singing","No","Unknown",1,,"WFREE",
"617530de-01bd-48d4-90fe-4a29ff0fbd6c","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","8","2020-07-03T11:47Z",1,"BRD.BART.2020.1",6,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",54,"singing","No","Unknown",1,,"WFREE",
"1ee39323-69d9-4e25-bc34-a8c0f41a156d","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","8","2020-07-03T11:47Z",1,"BRD.BART.2020.1",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",13,"singing","No","Unknown",1,,"WFREE",
"8eb68006-8286-4819-9d9f-02a1f428c127","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","7","2020-07-03T12:24Z",1,"BRD.BART.2020.1",2,"N",,,,,,,,,,,"WFREE",
"0bef7d3c-09ad-4846-ac77-8344b8f0ad89","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","7","2020-07-03T12:24Z",1,"BRD.BART.2020.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",62,"singing","No","Unknown",1,,"WFREE",
"9822d230-8bc2-4e4b-a5e9-ddf0b303730a","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","7","2020-07-03T12:24Z",1,"BRD.BART.2020.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",29,"singing","No","Unknown",1,,"WFREE",
"b53b7e0f-5ee8-4d8f-9fd9-03ec3775dc6c","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","7","2020-07-03T12:24Z",1,"BRD.BART.2020.1",6,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",45,"singing","No","Unknown",1,,"WFREE",
"9e08b94d-b37e-435b-bf44-691eb2e6f0f9","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","7","2020-07-03T12:24Z",1,"BRD.BART.2020.1",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",46,"singing","No","Unknown",1,,"WFREE",
"1b1598c3-dafe-4fca-be80-9b24a142852a","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","7","2020-07-03T12:24Z",1,"BRD.BART.2020.1",5,"N",,,,,,,,,,,"WFREE",
"633bc192-e37c-4ea3-bc73-669e13ccc9fc","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","7","2020-07-03T12:24Z",1,"BRD.BART.2020.1",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",60,"singing","No","Unknown",1,,"WFREE",
"ab6f7ed3-82ac-4faa-8e1c-7d83fd9a0be9","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","7","2020-07-03T12:24Z",1,"BRD.BART.2020.1",4,"N",,,,,,,,,,,"WFREE",
"dfc72e00-8917-450e-8c67-9d04542a9169","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","7","2020-07-03T12:24Z",1,"BRD.BART.2020.1",3,"N",,,,,,,,,,,"WFREE",
